artist,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,is_top10
Cynik Scald,Asgard,1nbZ8qaVYAyeCg9Thf076X,26,0.492,0.97,11,-6.781,0,0.12,0.088,0.37,0.272,139.977,213013,4,0
Stefano Casavecchia,The Defeat of the Devil,0k9Sc627eT7qif51kME33s,18,0.475,0.925,11,-4.144,0,0.0463,0.446,0.214,0.64,132.02,267273,4,0
Manuel Garay,Broken (feat. Yaz Aiyla & Joshua Benjamin),6KMoyfj8Z9ItQsBwLgerWW,20,0.768,0.472,11,-12.87,1,0.235,3.74e-05,0.189,0.404,144.979,228044,4,0
Manuel Garay,Wait a Minute (feat. Joshua Benjamin),11XudKRjoSwq97qcoDWdEJ,20,0.509,0.418,9,-11.264,0,0.364,1.33e-06,0.147,0.462,72.968,201414,4,0
Manuel Garay,Only Difference,0MS070TBP1VBo9r6pz6yha,15,0.749,0.349,0,-12.754,0,0.0538,0.000831,0.257,0.382,135.861,172623,4,0
M1SC,Body & A Brain,0qnG5jiPsq0F5hFVu6Uyqv,23,0.61,0.507,7,-8.708,1,0.121,0,0.0993,0.118,150.035,284829,4,0
Malasangre,Piel Azul,2wKEL4W3RTXMg6rkVAWJ6X,24,0.611,0.919,5,-1.99,0,0.0618,0.000191,0.353,0.507,121.444,207253,3,0
Alan Tuck and Tim Ransom,Where Do We Go,23XC1G6MogN7zylMujrVnz,34,0.527,0.719,1,-5.764,0,0.0323,0,0.137,0.143,132.128,218453,4,0
Mmzy,Wildin,6P43IBaN4KnvdfMJIFuO83,44,0.83,0.612,11,-4.631,0,0.0499,0.502,0.11,0.676,116.995,176483,4,0
Burn the Flags,Anger,5PSoAMV3ZNmIWk8r9qlQic,23,0.443,0.929,5,-7.427,0,0.11,0.423,0.359,0.319,120.106,222000,4,0
Outloved,Loveless,631CvLugJhI3kQT6P0QssW,45,0.545,0.745,5,-4.884,0,0.0317,8.47e-05,0.267,0.299,134.988,161075,4,0
Another Home,Event Horizon,0qx4tBnf7jxUT197hQ1f9y,19,0.311,0.401,5,-16.634,1,0.0491,0.682,0.114,0.0899,119.809,195109,4,0
Mirko Colombari,Nottestate,5sItoEbBB2ZoECgnxt0CwY,31,0.61,0.931,4,-3.307,0,0.0288,0,0.272,0.642,97.975,184286,4,0
Wingman,Distracted,1ul1aiVGaQrxthSV9xHj9B,47,0.576,0.672,9,-7.9,1,0.0635,0,0.283,0.451,135.085,248000,4,0
LYFTD,Turn It Up,3AHhBYNAeJP8YIw83IosDi,25,0.647,0.854,8,-4.819,0,0.0751,0.0459,0.173,0.566,173.941,164828,4,0
Outloved,Hurt Me,48x4Z0v1PbhJ94NRq3xl5P,44,0.504,0.741,0,-4.612,1,0.0363,6.76e-05,0.548,0.339,97.494,186535,4,0
Kristopher Battilana,Sometimes,39JERu0tKFv8kDc6KbL53L,20,0.583,0.448,10,-11.419,0,0.028,0.0223,0.0878,0.695,115.311,221936,4,0
Mark Hamilton,Be Yourself,1j1hxKBROxQ8lA8h5VnTdW,48,0.538,0.733,11,-4.698,0,0.0316,0.000162,0.303,0.327,116.995,279108,4,0
Jay Garrett,No Longer Lovin',4KJOZfZsuwfThRl5w2VsLi,20,0.663,0.828,1,-6.991,1,0.0415,1.32e-06,0.094,0.848,112.035,321520,4,0
Brookhaven,Carly,2v9TMA2iu4UNdx42CeViRI,20,0.432,0.646,0,-5.923,1,0.0433,0.000375,0.0812,0.408,118.071,293150,4,0
Gabouka,The Buzzster,0BLZGRU1NZNLOyblMHMjEq,21,0.431,0.54,9,-12.482,1,0.0286,0.748,0.317,0.307,160.067,282000,4,0
The Insecure,Between The Lines,6WuGKmXixQbJ0bWZxe5lhQ,20,0.596,0.372,4,-9.429,0,0.0244,0.000141,0.356,0.109,92.018,226957,4,0
Tadini,Welcome Back to Freedom,0Php0TUoHXTW43pT5ZrpUR,24,0.498,0.825,7,-4.944,1,0.0504,0.00209,0.114,0.253,120.049,236118,4,0
ellee ven,Cyanide,7jDNQ1p7ig8DxK9w27b8DN,34,0.718,0.495,0,-12.254,1,0.0287,9.78e-06,0.0776,0.271,95.988,200313,4,0
Prince Taee,Just My Type (feat. YK Osiris),0YlAJLTfI42RVi7AYXasS3,40,0.524,0.625,6,-5.553,1,0.193,0,0.103,0.516,180.168,162667,4,0
MkX,Down,2jvudQphPjCPVq8gmfZPJ5,30,0.922,0.514,11,-3.723,0,0.0474,0,0.311,0.742,106.027,184528,4,0
Buddy McLain,Work The Body,2CoJjrJcJoMLVNUhKv6txO,21,0.885,0.562,10,-7.313,1,0.109,0,0.112,0.916,111.988,205714,4,0
HØLLØW VØIĐ,We Eat Souls,5X1FAF7wZZLaKUtgGxkIs7,46,0.594,0.889,8,-5.235,1,0.157,0.0275,0.161,0.521,157.886,174861,4,0
The Collective Conscious,Inspire,3y7IdvKkYHXyyAYwj9srv5,23,0.693,0.48,2,-11.375,1,0.108,0,0.169,0.183,116.013,190589,4,0
Famousstafa,Racer,0Etia3j28KWLYMwCDHXPUF,23,0.799,0.448,1,-13.711,1,0.187,0,0.109,0.587,94.995,153018,4,0
Utkarsh Ambudkar,Self Respect,4ekTjnkwGbwutLCz68p7gC,35,0.692,0.333,1,-9.563,1,0.0427,1.35e-05,0.0994,0.282,117.991,199413,4,0
Miles Abel,Tonight,6hy3a6crUesu0Xv9tbsOn9,22,0.613,0.555,6,-6.177,0,0.0752,0,0.101,0.0832,114.961,218612,4,0
Josh A,Mood Swings,15sRiZACZvpxQHd00kXtr4,59,0.605,0.526,0,-8.952,0,0.071,0,0.101,0.339,83.94,186291,4,0
Olivia Thai,I Came to Slay,4p9pPnJGi0LjyfHMM2DL5P,31,0.909,0.614,11,-7.33,0,0.114,0.00171,0.387,0.684,115.007,233770,4,0
Cynik Scald,When the Sun Goes Down,3jkSLq1AVponE0zIR9L1sH,23,0.47,0.97,11,-5.174,0,0.0877,0.006,0.108,0.465,74.995,207400,4,0
SIXN,Medisin,0CXdfD4s26kKyuPHRACtlY,1,0.559,0.803,8,-6.233,1,0.107,0,0.793,0.316,87.996,135115,4,0
Nick Thurl Mavromatis,No Feelings,5d5ZIoNVKtk06xrVbexuQe,51,0.646,0.742,7,-5.51,0,0.0383,0,0.079,0.645,152.043,117632,4,0
Arva,SONIA,1NHzhf2WQF8VLQQNuvknT9,40,0.772,0.777,5,-6.66,0,0.0901,2.15e-06,0.126,0.655,100.013,195600,4,0
SIXN,Medisin,1AL83ps1pIUxOQWEfY4RtM,54,0.57,0.803,8,-6.233,1,0.0883,0,0.792,0.321,88.051,135115,4,0
Arva,Brooklyn,0KLTg4L40v3RjsbVXOsrTW,1,0.781,0.623,5,-6.95,0,0.0555,0,0.158,0.245,96.019,133906,4,0
Arva,End Game,0j1tuxZlfLiai5JL7LPnxc,1,0.845,0.47,11,-10.265,0,0.285,3.63e-05,0.0844,0.407,152.023,210395,4,0
Christos Black,The Agonist,4yQbVgzWoVT5f8iK18qBog,46,0.529,0.143,0,-27.951,0,0.0335,0.977,0.125,0.156,119.915,83800,4,0
Ruel,say it over (feat. Cautious Clay),4jSE5cAaa5rwTyhDSXfwQN,68,0.438,0.315,2,-10.941,0,0.044,0,0.606,0.151,156.031,238500,4,0
Bebe Rexha,"Baby, I'm Jealous (feat. Doja Cat)",2fTdRdN73RgIgcUZN33dvt,68,0.737,0.867,11,-2.259,0,0.0458,0,0.32,0.506,98.05,175873,4,0
Dua Lipa,Levitating (feat. DaBaby),463CkQjx2Zk1yXoBuierM9,78,0.702,0.825,6,-3.787,0,0.0601,0,0.0674,0.915,102.977,203064,4,0
Halsey,I'm Not Mad,6SL8U8TtdwOtGhbmGzsMfX,74,0.78,0.684,0,-5.758,1,0.0636,0,0.105,0.732,149.916,173467,4,0
Julia Michaels,Lie Like This,5yCXLEi384DHGRXYMXgjBR,72,0.735,0.694,1,-5.721,1,0.0538,1.72e-06,0.0675,0.849,120.983,218383,4,0
Why Don't We,Fallin',5GhJIMWAw0uMLgkdbt6uMz,78,0.606,0.9,0,-4.504,1,0.119,0,0.075,0.233,133.963,216504,4,0
Shawn Mendes,Wonder,5KCbr5ndeby4y4ggthdiAb,87,0.333,0.637,1,-4.904,0,0.0581,1.8e-05,0.149,0.132,139.898,172693,4,0
Pop Smoke,What You Know Bout Love,1tkg4EHVoqnhR6iFEXb60y,91,0.709,0.548,10,-8.493,1,0.353,1.59e-06,0.133,0.543,83.995,160000,4,0
Pink Sweat$,At My Worst,0ri0Han4IRJhzvERHOZTMr,77,0.813,0.415,0,-5.926,1,0.0349,0,0.131,0.667,91.921,170345,4,0
Fleetwood Mac,Dreams - 2004 Remaster,0ofHAoxe9vBkTCp2UQIavz,86,0.828,0.492,0,-9.744,1,0.0276,0.00428,0.128,0.789,120.151,257800,4,0
Jax Jones,i miss u (with Au/Ra),4h6TTBlzsv57BGlMybVNCL,39,0.671,0.722,9,-7.55,1,0.046,0,0.118,0.404,124.096,172143,4,0
BLACKPINK,Bet You Wanna (feat. Cardi B),1hPkiovjTqiJAJen4uyNRg,58,0.541,0.688,7,-5.184,1,0.198,0,0.0733,0.649,109.843,159168,4,0
Joji,Your Man,6Vgtvd7I5yopJdBuxqjBd2,78,0.785,0.818,7,-8.711,1,0.099,0.149,0.149,0.0503,117.98,163759,4,0
Tate McRae,you broke me first - Gryffin Remix,3Ni9jLlq3xPoOKv1HYlQrH,45,0.57,0.797,1,-5.514,0,0.0416,0,0.155,0.227,124.035,215648,4,0
Bea Miller,wisdom teeth,0eEcs8LmGk1TKfGgUiYosw,58,0.753,0.564,9,-5.714,0,0.153,0.000168,0.154,0.412,96.995,181434,4,0
LANY,heart won't let me,2IY537C2ecmUMJ46bYQggp,73,0.607,0.655,0,-8.055,1,0.0341,0,0.114,0.255,136.028,199507,4,0
Daya,First Time,4L4lClgi5m2Itz6Fgt750F,57,0.552,0.628,0,-6.897,1,0.292,1.9e-05,0.399,0.672,101.928,146910,4,0
Demi Lovato,Still Have Me,6SBJ2XHc4jm6Abqt7zocMz,72,0.281,0.462,0,-6.638,1,0.0674,0,0.108,0.367,75.975,203139,4,0
Ritt Momney,Put Your Records On,1fah1uAs7HeTYDlNftKr3K,77,0.399,0.492,6,-10.777,0,0.0538,0.00101,0.11,0.159,91.066,210463,4,0
YUNGBLUD,cotton candy,3foWaxM2tcZD91WcOLFqch,60,0.633,0.93,9,-3.262,1,0.0748,0,0.0866,0.701,124.041,167365,4,0
Machine Gun Kelly,forget me too (feat. Halsey),1VSuFS7PahCN3SWbOcQ98m,82,0.654,0.875,1,-4.845,1,0.0744,0.0086,0.194,0.522,99.975,171621,4,0
Justin Bieber,Holy (feat. Chance The Rapper),5u1n1kITHCxxp8twBcZxWy,94,0.673,0.704,6,-8.056,1,0.36,0,0.0898,0.372,86.919,212093,4,0
Zara Larsson,WOW (feat. Sabrina Carpenter) - Remix,5WokFKscrfGEGGLPTu3jgO,69,0.702,0.744,6,-4.063,0,0.0861,0,0.0915,0.305,77.486,179653,4,0
ILLENIUM,Nightlight,06kxa3al7bUqRRo5nAFduZ,76,0.494,0.651,11,-4.127,0,0.0384,0,0.104,0.162,149.979,222400,4,0
Little Mix,Not a Pop Song,0g4xPTe9fP1gPiXPMQKj7Z,65,0.624,0.651,0,-4.715,1,0.0372,0,0.0782,0.355,139.115,179413,4,0
LANY,cowboy in LA,0E6uWutxRjIDhleURR92do,72,0.624,0.393,8,-8.916,1,0.0333,0,0.118,0.728,177.963,213800,4,0
ROLE MODEL,going out,4fVRuWru6EQ8fGMeCPP431,55,0.754,0.633,5,-5.616,1,0.0709,0.000578,0.141,0.596,80.016,174493,4,0
Fousheé,Deep End,6HlE9t71z9DjGi7KqSyEpA,75,0.711,0.592,4,-7.136,0,0.23,0,0.156,0.535,124.749,141224,4,0
Internet Money,Lemonade (Feat. Roddy Ricch & Don Toliver) [Remix],5sBplhIrmzA4kQGyIOpmDf,78,0.832,0.549,1,-8.259,0,0.0602,0,0.11,0.384,140.045,181496,4,0
MAX,Blueberry Eyes (feat. SUGA of BTS),5dn6QANKbf76pANGjMBida,80,0.746,0.611,0,-7.034,0,0.101,0.000922,0.133,0.411,149.967,172245,4,0
ROLE MODEL,blind,6d1ffV5RisInvrDxkLgBxe,72,0.765,0.663,0,-5.221,1,0.0661,0.00024,0.0925,0.678,150.099,153293,4,0
Alexander 23,Brainstorm,3VcFoOwKYurSedLtz9nFJC,52,0.658,0.317,11,-12.318,0,0.0424,0.00548,0.111,0.262,76.849,186000,4,0
Gabby Barrett,I Hope (feat. Charlie Puth),5cYFwgA5dHoqR3xGnlr9ew,71,0.554,0.576,6,-6.495,1,0.0399,0,0.159,0.409,74.942,209763,4,0
Melanie Martinez,The Bakery,5xlntPcXIDzcpHZjpQKcU2,67,0.91,0.562,1,-5.608,0,0.0666,4.8e-05,0.0826,0.507,102.035,154818,4,0
Clairo,Sofia,7B3z0ySL9Rr0XvZEAjWZzM,83,0.744,0.619,0,-9.805,1,0.039,0.00372,0.231,0.641,112.997,188387,4,0
ZAYN,Better,1dLXLETYiZohIZWnse4ypG,84,0.637,0.418,2,-7.137,1,0.301,0,0.131,0.0807,84.295,174517,4,0
Ella Mai,Not Another Love Song,5XqDJFVCyRTm5J7cIfRmR1,71,0.499,0.612,4,-5.947,0,0.127,4.99e-05,0.0993,0.218,157.218,217801,4,0
Bryson Tiller,Outta Time (feat. Drake),0LGtMvQJ37SsEYbkP6TcVJ,73,0.714,0.582,5,-7.272,0,0.0808,0,0.0774,0.338,92.819,198822,4,0
Sam Smith,Diamonds,5hvwx5i67IwnCkjl9VHkNv,86,0.653,0.667,10,-6.764,0,0.0423,0,0.107,0.556,104.181,213869,4,0
Dermot Kennedy,Giants,43CHdbHYdcbUWP10UFKyZ7,71,0.572,0.833,8,-5.291,0,0.0754,5.77e-05,0.129,0.588,158.104,177173,4,0
Sasha Sloan,Hypochondriac,3GXQOlfK0oPdsW6Y5ptII6,55,0.641,0.234,11,-12.34,1,0.037,0,0.0942,0.373,136.059,202453,4,0
FLETCHER,Bitter (feat. Trevor Daniel),21vPjrAwqTWvNm4HqODEIY,65,0.689,0.643,6,-6.142,0,0.0735,3.82e-05,0.127,0.405,136.002,194750,4,0
Olivia O'Brien,NOW,7l3OQbWE1gvd4204aEgAz8,70,0.765,0.776,7,-4.109,0,0.0355,0,0.245,0.812,148.094,182867,4,0
Kiiara,So Sick (feat. blackbear),2LAqcZuU9nbOZrC7Nzdvtu,54,0.751,0.544,7,-7.073,1,0.0581,1.56e-05,0.513,0.392,118.048,150943,4,0
BLACKPINK,Lovesick Girls,4Ws314Ylb27BVsvlZOy30C,85,0.658,0.733,6,-4.756,1,0.0586,0,0.118,0.464,127.977,192760,4,0
Ofenbach,Head Shoulders Knees & Toes (feat. Norma Jean Martine),14ngWWxvUSnIMXgF6rzSk1,72,0.798,0.828,2,-5.36,1,0.193,2.55e-06,0.121,0.6,124.962,156960,4,0
Jawsh 685,Savage Love (Laxed – Siren Beat) [BTS Remix],4TgxFMOn5yoESW6zCidCXL,84,0.758,0.598,0,-5.695,0,0.0868,0,0.295,0.658,149.836,184905,4,0
21 Savage,Mr. Right Now (feat. Drake),4Q34FP1AT7GEl9oLgNtiWj,85,0.647,0.667,5,-5.563,1,0.304,0,0.133,0.704,172.08,193839,4,0
Vedo,You Got It,4lsHZ92XCFOQfzJFBTluk8,85,0.774,0.376,5,-9.372,1,0.208,0,0.165,0.391,122.089,201587,4,0
OneRepublic,Wild Life,6oaQuXiRKqQq9ITJBV1XmC,73,0.498,0.764,2,-8.096,1,0.0382,0.0104,0.156,0.0557,115.975,267117,4,0
Ali Gatie,Welcome Back (feat. Alessia Cara),50I4Px0ip8mYOT2TwUZT8k,73,0.577,0.517,0,-7.331,1,0.0689,0,0.166,0.194,171.863,172593,4,0
The Kid LAROI,WRONG (feat. Lil Mosey),1EWkw4Fa6IlnsAihLUlFFM,80,0.389,0.768,1,-4.765,1,0.256,0,0.119,0.334,90.146,183567,4,0
Ashnikko,Daisy,0AUvWawuP0ibk4SQ3sIZjk,86,0.834,0.663,8,-6.143,1,0.133,0,0.372,0.774,121.876,146523,4,0
salem ilese,Mad at Disney,7aGyRfJWtLqgJaZoG9lJhE,88,0.738,0.621,0,-7.313,1,0.0486,7.39e-06,0.692,0.715,113.968,136839,4,0
Paul Woolford,Looking For Me,5dvGLnXYsBUQLAmJHBYgrN,66,0.641,0.529,6,-11.536,1,0.0288,0.000862,0.0809,0.449,121.027,211452,4,0
Ava Max,Naked,32MRwAZRkG6cszFEiV3DKa,73,0.683,0.641,3,-4.092,0,0.0329,0,0.149,0.695,111.955,222094,4,0
Lele Pons,Se Te Nota (with Guaynaa),11EnQRgRMJwMAesfkB5pnu,87,0.905,0.686,0,-3.152,1,0.0664,0,0.266,0.963,103.013,155825,4,0
JVKE,Upside Down,614OkajfRPH8V0ugNQnduP,81,0.88,0.501,2,-6.774,1,0.062,0.0695,0.436,0.459,120.038,114500,4,0
Joseph Black,(i hope you) miss me,1Zv2jT7iZu98Feqpzhn0nd,76,0.734,0.596,6,-10.023,0,0.324,0,0.107,0.317,98.024,159171,4,0
Dixie D’Amelio,Be Happy - Remix,3JwghlOgXpcxFHDEbfvaYL,74,0.576,0.749,9,-3.612,0,0.0522,1.12e-06,0.12,0.343,173.969,191578,4,0
Madison Beer,Baby,7LjEQ8GsQiUNVakV6TZI0e,80,0.705,0.707,0,-5.174,1,0.0534,0,0.149,0.452,117.974,207734,4,0
Tai Verdes,Stuck in the Middle,2HQPOVBAOU2EBTy1nBGRiW,75,0.844,0.429,2,-9.308,1,0.0448,0,0.0949,0.764,119.989,196000,4,0
Glass Animals,Heat Waves,3USxtqRwSYz57Ewm6wWRMp,68,0.761,0.525,11,-6.9,1,0.0944,6.7e-06,0.0921,0.531,80.87,238805,4,0
Dennis Lloyd,Alien,1Tqshmc0rnQPaIGJfRp2Da,79,0.71,0.768,0,-4.772,1,0.0457,3.66e-05,0.0791,0.419,118.085,138639,4,0
Jubël,Dancing In The Moonlight (feat. NEIMY),4GSDkZt7GcmzBWmsMcpaVO,78,0.659,0.615,11,-5.865,0,0.0644,0,0.187,0.193,119.843,164010,4,0
Tom Walker,Wait for You (feat. Zoe Wees),3cMAS9DjZHrAnKvPrTIw7Z,69,0.502,0.65,1,-4.27,1,0.0531,0,0.0956,0.392,159.78,153027,4,0
JP Saxe,A Little Bit Yours,00cBcYOlnHoXX9ver3cmdE,72,0.598,0.295,1,-8.553,1,0.0276,0,0.107,0.314,87.025,225680,4,0
Keith Urban,One Too Many,5NUXE8W12lWcUXgJRCjeEw,76,0.697,0.535,4,-6.504,1,0.068,0,0.569,0.594,82.959,203893,4,0
Sabrina Carpenter,Let Me Move You - From the Netflix film Work It,0roOLcll6SSTYZwsQFmXqP,78,0.624,0.628,4,-6.582,0,0.0408,0.0191,0.0814,0.772,114.556,147071,4,0
Topic,Why Do You Lie To Me,3vNsOdrDl6UbCv03oqLvUx,54,0.65,0.738,4,-6.46,0,0.158,0,0.206,0.336,119.827,171291,4,0
Arizona Zervas,RIP,45WI9y5C9naK6IMtWLoqQp,66,0.678,0.746,1,-4.249,0,0.0362,0,0.334,0.373,160.002,174051,4,0
BabyJake,Cigarettes On Patios,0LJDFZohBgWOMvXQw0cc9W,70,0.752,0.712,4,-5.467,0,0.0474,0,0.136,0.588,139.999,207813,4,0
Machine Gun Kelly,my ex's best friend (with blackbear),70rFIfYN7lU6iTgUIVP42w,83,0.728,0.685,5,-5.096,0,0.0433,0,0.152,0.33,124.934,138970,4,0
Ava Max,OMG What's Happening,6T7NPX0BWpaapcp0Jn7OK9,71,0.698,0.854,9,-3.84,0,0.0451,0,0.107,0.931,124.042,179832,4,0
Kygo,Hot Stuff,00ETaeHUQ6lops3oWU1Wrt,78,0.681,0.773,5,-5.749,1,0.148,1.28e-06,0.11,0.429,119.961,199008,4,0
Jawsh 685,Sweet & Sour (feat. Lauv & Tyga),3ZWhRS2EJVL5B0IEzkcvZa,77,0.827,0.73,1,-5.324,1,0.0934,1.35e-05,0.258,0.679,95.003,163228,4,0
Internet Money,Blastoff (feat. Juice Wrld & Trippie Redd),7dH9TPjTWQ60wOJkmYay8a,67,0.761,0.517,5,-6.916,1,0.0927,0,0.157,0.46,147.912,174730,4,0
Megan Thee Stallion,Don’t Stop (feat. Young Thug),3yv7994DWTEk3ihwy75YBQ,76,0.933,0.757,2,-3.212,1,0.117,0,0.135,0.544,137.993,187941,4,0
Clean Bandit,Tick Tock (feat. 24kGoldn),27u7t9d7ZQoyjsCROHuZJ3,86,0.779,0.705,0,-3.895,1,0.0344,7.91e-06,0.124,0.946,101.022,178374,4,0
Purple Disco Machine,Hypnotized,0OeFuOAu0P1ONYz5EDdqb2,61,0.69,0.813,11,-5.084,0,0.0994,0.000324,0.108,0.703,108.067,195704,4,0
Sigala,Lasting Lover,0DmAvNCAK08oCi7miSZUIY,81,0.676,0.786,1,-4.529,1,0.0478,0,0.0943,0.483,125.983,218359,4,0
Ruel,as long as you care,0GQqQ7dA7B4mcEktSZaOUp,73,0.55,0.591,1,-6.833,1,0.0377,0,0.11,0.308,78.68,193189,4,0
Sasha Sloan,Lie,04NMWz4ctkuILV6mUR2iWp,73,0.718,0.483,8,-6.596,1,0.0381,0.000208,0.124,0.29,103.997,209132,4,0
Sista Prod,Eyes Blue Like The Atlantic (feat. Subvrbs),0qUcpOOna3kkrwfqky85e1,83,0.768,0.339,0,-13.169,1,0.777,0.000956,0.261,0.568,76.229,154599,4,0
FINNEAS,What They'll Say About Us,27Y1N4Q4U3EfDU5Ubw8ws2,74,0.535,0.314,7,-12.823,0,0.0408,0.00015,0.0874,0.0663,145.095,187601,4,0
BANNERS,Someone To You,6cufDC8WB5AZNSL3ZH2mgV,74,0.518,0.936,2,-3.685,1,0.0447,0,0.258,0.667,75.002,219813,4,0
